epoch,loss_sum
5540,42.5513
5560,42.5241
5580,42.4972
5600,42.4704
5620,42.4439
5640,42.4176
5660,42.3915
5680,42.3657
5700,42.3401
5720,42.3148
5740,42.2897
5760,42.2649
5780,42.2404
5800,42.2161
5820,42.1921
5840,42.1683
5860,42.1449
5880,42.1217
5900,42.0988
5920,42.0762
5940,42.0539
5960,42.0319
5980,42.0102
6000,41.9887
6020,41.9676
6040,41.9467
6060,41.9262
6080,41.9059
6100,41.886
6120,41.8663
6140,41.8469
6160,41.8278
6180,41.809
6200,41.7904
6220,41.7722
6240,41.7542
6260,41.7364
6280,41.719
6300,41.7018
6320,41.6849
6340,41.6683
6360,41.6518
6380,41.6357
6400,41.6197
6420,41.6041
6440,41.5886
6460,41.5734
6480,41.5584
6500,41.5435
6520,41.529
6540,41.5146
6560,41.5004
6580,41.4865
6600,41.4727
6620,41.4592
6640,41.4458
6660,41.4325
6680,41.4195
6700,41.4066
6720,41.3939
6740,41.3813
6760,41.369
6780,41.3567
6800,41.3446
6820,41.3326
6840,41.3208
6860,41.3091
6880,41.2975
6900,41.286
6920,41.2747
6940,41.2634
6960,41.2523
6980,41.2412
7000,41.2303
7020,41.2194
7040,41.2086
7060,41.198
7080,41.1874
7100,41.1768
7120,41.1664
7140,41.156
7160,41.1457
7180,41.1355
7200,41.1253
7220,41.1152
7240,41.1051
7260,41.0951
7280,41.0851
7300,41.0752
7320,41.0653
7340,41.0555
7360,41.0456
7380,41.0358
7400,41.0261
7420,41.0163
7440,41.0066
7460,40.9969
7480,40.9872
7500,40.9775
7520,40.9679
7540,40.9583
7560,40.9486
7580,40.939
7600,40.9294
7620,40.9197
7640,40.91
7660,40.9004
7680,40.8908
7700,40.8811
7720,40.8714
7740,40.8617
7760,40.8519
7780,40.8422
7800,40.8324
7820,40.8226
7840,40.8128
7860,40.803
7880,40.7931
7900,40.7832
7920,40.7732
7940,40.7632
7960,40.7532
7980,40.7432
8000,40.7331
8020,40.7229
8040,40.7127
8060,40.7025
8080,40.6922
8100,40.6818
8120,40.6714
8140,40.661
8160,40.6504
8180,40.6399
8200,40.6292
8220,40.6185
8240,40.6077
8260,40.5969
8280,40.586
8300,40.575
8320,40.5639
8340,40.5528
8360,40.5416
8380,40.5303
8400,40.5189
8420,40.5074
8440,40.4958
8460,40.4842
8480,40.4725
8500,40.4607
8520,40.4487
8540,40.4367
8560,40.4245
8580,40.4123
8600,40.3999
8620,40.3875
8640,40.3749
8660,40.3622
8680,40.3495
8700,40.3366
8720,40.3235
8740,40.3104
8760,40.2971
8780,40.2838
8800,40.2703
8820,40.2566
8840,40.2429
8860,40.229
8880,40.215
8900,40.2008
8920,40.1865
8940,40.1721
8960,40.1575
8980,40.1428
9000,40.1279
9020,40.1129
9040,40.0978
9060,40.0825
9080,40.0671
9100,40.0515
9120,40.0357
9140,40.0199
9160,40.0038
9180,39.9876
9200,39.9713
9220,39.9548
9240,39.9381
9260,39.9213
9280,39.9043
9300,39.8871
9320,39.8698
9340,39.8523
9360,39.8347
9380,39.8169
9400,39.799
9420,39.7809
9440,39.7626
9460,39.7441
9480,39.7255
9500,39.7068
9520,39.6878
9540,39.6687
9560,39.6495
9580,39.6301
9600,39.6104
9620,39.5907
9640,39.5708
9660,39.5507
9680,39.5305
9700,39.5102
9720,39.4896
9740,39.4689
9760,39.4481
9780,39.4271
9800,39.406
9820,39.3847
9840,39.3633
9860,39.3417
9880,39.32
9900,39.2981
9920,39.2761
9940,39.2539
9960,39.2317
9980,39.2092
10000,39.1867
10020,39.1641
10040,39.1413
10060,39.1184
10080,39.0953
10100,39.0722
10120,39.0489
10140,39.0255
10160,39.002
10180,38.9784
10200,38.9547
10220,38.9309
10240,38.907
10260,38.8829
10280,38.8588
10300,38.8346
10320,38.8103
10340,38.786
10360,38.7615
10380,38.737
10400,38.7123
10420,38.6876
10440,38.6628
10460,38.6379
10480,38.613
10500,38.5879
10520,38.5628
10540,38.5377
10560,38.5125
10580,38.4871
10600,38.4617
10620,38.4363
10640,38.4107
10660,38.3852
10680,38.3596
10700,38.3339
10720,38.3081
10740,38.2823
10760,38.2565
10780,38.2306
10800,38.2046
10820,38.1786
10840,38.1526
10860,38.1265
10880,38.1003
10900,38.074
10920,38.0477
10940,38.0213
10960,37.9949
10980,37.9684
11000,37.9418
11020,37.9152
11040,37.8885
11060,37.8617
11080,37.8348
11100,37.8079
11120,37.7809
11140,37.7538
11160,37.7266
11180,37.6994
11200,37.6719
11220,37.6445
11240,37.6168
11260,37.5892
11280,37.5615
11300,37.5336
11320,37.5056
11340,37.4775
11360,37.4493
11380,37.421
11400,37.3926
11420,37.3641
11440,37.3354
11460,37.3066
11480,37.2777
11500,37.2486
11520,37.2195
11540,37.1901
11560,37.1607
11580,37.131
11600,37.1012
11620,37.0713
11640,37.0413
11660,37.0111
11680,36.9807
11700,36.9503
11720,36.9196
11740,36.8888
11760,36.858
11780,36.8269
11800,36.7957
11820,36.7644
11840,36.7329
11860,36.7013
11880,36.6696
11900,36.6377
11920,36.6057
11940,36.5735
11960,36.5413
11980,36.5089
12000,36.4764
12020,36.4438
12040,36.4111
12060,36.3782
12080,36.3452
12100,36.3122
12120,36.279
12140,36.2457
12160,36.2123
12180,36.1788
12200,36.1453
12220,36.1116
12240,36.0779
12260,36.0441
12280,36.0103
12300,35.9764
12320,35.9424
12340,35.9083
12360,35.8741
12380,35.84
12400,35.8057
12420,35.7714
12440,35.7371
12460,35.7028
12480,35.6684
12500,35.634
12520,35.5995
12540,35.5651
12560,35.5305
12580,35.496
12600,35.4615
12620,35.427
12640,35.3924
12660,35.3578
12680,35.3232
12700,35.2887
12720,35.2541
12740,35.2196
12760,35.185
12780,35.1504
12800,35.1158
12820,35.0812
12840,35.0466
12860,35.012
12880,34.9775
12900,34.9429
12920,34.9083
12940,34.8738
12960,34.8392
12980,34.8047
13000,34.7702
13020,34.7357
13040,34.7012
13060,34.6668
13080,34.6323
13100,34.5979
13120,34.5635
13140,34.5291
13160,34.4948
13180,34.4604
13200,34.4261
13220,34.3917
13240,34.3574
13260,34.3232
13280,34.2889
13300,34.2547
13320,34.2205
13340,34.1862
13360,34.1521
13380,34.118
13400,34.0839
13420,34.0498
13440,34.0156
13460,33.9816
13480,33.9476
13500,33.9135
13520,33.8795
13540,33.8455
13560,33.8116
13580,33.7776
13600,33.7437
13620,33.7098
13640,33.6759
13660,33.6421
13680,33.6082
13700,33.5744
13720,33.5406
13740,33.5068
13760,33.4731
13780,33.4393
13800,33.4056
13820,33.3719
13840,33.3383
13860,33.3047
13880,33.2712
13900,33.2377
13920,33.2042
13940,33.1709
13960,33.1376
13980,33.1043
14000,33.0711
14020,33.0379
14040,33.0048
14060,32.9718
14080,32.9388
14100,32.9059
14120,32.8731
14140,32.8403
14160,32.8076
14180,32.7751
14200,32.7426
14220,32.7102
14240,32.6779
14260,32.6457
14280,32.6136
14300,32.5817
14320,32.5499
14340,32.5181
14360,32.4866
14380,32.4552
14400,32.4239
14420,32.3929
14440,32.3619
14460,32.3311
14480,32.3004
14500,32.2699
14520,32.2396
14540,32.2095
14560,32.1797
14580,32.1502
14600,32.1208
14620,32.0916
14640,32.0627
14660,32.0341
14680,32.0057
14700,31.9775
14720,31.9496
14740,31.9219
14760,31.8945
14780,31.8675
14800,31.8407
14820,31.8142
14840,31.788
14860,31.7622
14880,31.7367
14900,31.7116
14920,31.6868
14940,31.6625
14960,31.6385
14980,31.6147
15000,31.5915
15020,31.5687
15040,31.5463
15060,31.5243
15080,31.5029
15100,31.4819
15120,31.4613
15140,31.4414
15160,31.422
15180,31.4033
15200,31.3851
15220,31.3674
15240,31.3502
15260,31.3337
15280,31.3179
15300,31.3028
15320,31.2884
15340,31.2748
15360,31.2617
15380,31.2495
15400,31.238
15420,31.2272
15440,31.2174
15460,31.2084
15480,31.2002
15500,31.193
15520,31.1867
15540,31.1813
15560,31.1769
15580,31.1734
15600,31.171
15620,31.1696
15640,31.1691
15660,31.1696
15680,31.1711
15700,31.1736
15720,31.1772
15740,31.1817
15760,31.1873
15780,31.1938
15800,31.2011
15820,31.2095
15840,31.2188
15860,31.2289
15880,31.2399
15900,31.2516
15920,31.2641
15940,31.2774
15960,31.2913
15980,31.3058
16000,31.3209
16020,31.3365
16040,31.3525
16060,31.3689
16080,31.3856
16100,31.4026
16120,31.4196
16140,31.4367
16160,31.454
16180,31.4712
16200,31.4884
16220,31.5055
16240,31.5224
16260,31.5391
16280,31.5555
16300,31.5715
16320,31.587
16340,31.6021
16360,31.6167
16380,31.6307
16400,31.6442
16420,31.6568
16440,31.6688
16460,31.6801
16480,31.6906
16500,31.7002
16520,31.709
16540,31.7168
16560,31.7239
16580,31.73
16600,31.7351
16620,31.7393
16640,31.7424
16660,31.7447
16680,31.7458
16700,31.746
16720,31.7453
16740,31.7435
16760,31.7407
16780,31.7369
16800,31.7321
16820,31.7265
16840,31.7199
16860,31.7124
16880,31.704
16900,31.6947
16920,31.6845
16940,31.6734
16960,31.6616
16980,31.649
17000,31.6357
17020,31.6216
17040,31.6068
17060,31.5913
17080,31.5752
17100,31.5586
17120,31.5415
17140,31.5237
17160,31.5055
17180,31.4869
17200,31.4679
17220,31.4484
17240,31.4286
17260,31.4083
17280,31.3879
17300,31.3672
17320,31.3462
17340,31.325
17360,31.3036
17380,31.282
17400,31.2602
17420,31.2381
17440,31.216
17460,31.1939
17480,31.1716
17500,31.1492
17520,31.1269
17540,31.1045
17560,31.0821
17580,31.0596
17600,31.0371
17620,31.0145
17640,30.992
17660,30.9693
17680,30.9467
17700,30.924
17720,30.9013
17740,30.8786
17760,30.8559
17780,30.8332
17800,30.8105
17820,30.7879
17840,30.7652
17860,30.7425
17880,30.7199
17900,30.6972
17920,30.6745
17940,30.6518
17960,30.6291
17980,30.6062
18000,30.5833
18020,30.5605
18040,30.5376
18060,30.5147
18080,30.4919
18100,30.469
18120,30.4461
18140,30.4232
18160,30.4002
18180,30.3772
18200,30.3541
18220,30.3309
18240,30.3077
18260,30.2845
18280,30.2611
18300,30.2376
18320,30.214
18340,30.1903
18360,30.1664
18380,30.1424
18400,30.1182
18420,30.0938
18440,30.0693
18460,30.0446
18480,30.0198
18500,29.9948
18520,29.9696
18540,29.9443
18560,29.9187
18580,29.8929
18600,29.8668
18620,29.8405
18640,29.8141
18660,29.7873
18680,29.7604
18700,29.7331
18720,29.7056
18740,29.678
18760,29.6501
18780,29.622
18800,29.5936
18820,29.5649
18840,29.5361
18860,29.507
18880,29.4777
18900,29.4483
18920,29.4187
18940,29.3888
18960,29.3587
18980,29.3285
19000,29.2981
19020,29.2675
19040,29.2368
19060,29.2061
19080,29.1752
19100,29.1442
19120,29.1131
19140,29.082
19160,29.0508
19180,29.0195
19200,28.9883
19220,28.957
19240,28.9257
19260,28.8944
19280,28.8631
19300,28.8318
19320,28.8006
19340,28.7693
19360,28.738
19380,28.7069
19400,28.6758
19420,28.6446
19440,28.6136
19460,28.5826
19480,28.5517
19500,28.5208
19520,28.4901
19540,28.4593
19560,28.4286
19580,28.398
19600,28.3675
19620,28.3372
19640,28.307
19660,28.2767
19680,28.2466
19700,28.2166
19720,28.1868
19740,28.157
19760,28.1273
19780,28.0977
19800,28.0682
19820,28.0389
19840,28.0096
19860,27.9804
19880,27.9514
19900,27.9223
19920,27.8935
19940,27.8648
19960,27.8362
19980,27.8078
20000,27.7796
