Attrition,TotalWorkingYears,Age,JobLevel,YearsInCurrentRole,MonthlyIncome,YearsWithCurrManager,YearsAtCompany,StockOptionLevel,JobInvolvement,OverTime_No,OverTime_Yes,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely
0,0.275,0.2926829268292683,0.25,0.4444444444444444,0.2509741969457609,0.5294117647058824,0.25,0.6666666666666666,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.65,0.853658536585366,1.0,0.38888888888888884,0.9266456029489205,0.4117647058823529,0.17500000000000002,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.55,0.5365853658536586,0.75,0.16666666666666666,0.657925223802001,0.6470588235294118,0.55,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.5,0.7804878048780488,0.5,0.16666666666666666,0.4995787256450763,0.1764705882352941,0.1,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.42500000000000004,0.48780487804878053,0.25,0.38888888888888884,0.26176935229067927,0.7058823529411764,0.375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.15000000000000002,0.1951219512195122,0.0,0.16666666666666666,0.1551342812006319,0.1764705882352941,0.125,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.42500000000000004,0.4146341463414634,0.25,0.611111111111111,0.29684044233807266,0.47058823529411764,0.42500000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.525,0.5365853658536586,1.0,0.4444444444444444,0.94913112164297,0.5294117647058824,0.5,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.30000000000000004,0.43902439024390244,0.25,0.1111111111111111,0.23686150605581888,0.1764705882352941,0.1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.17500000000000002,0.43902439024390244,0.0,0.38888888888888884,0.09120589784096894,0.4117647058823529,0.17500000000000002,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.17500000000000002,0.43902439024390244,0.0,0.0,0.09615587151132177,0.0,0.025,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.025,0.2926829268292683,0.0,0.0,0.013954713006845705,0.0,0.025,0.6666666666666666,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.4,0.39024390243902446,0.25,0.05555555555555555,0.45897840968931014,0.5294117647058824,0.375,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5750000000000001,0.6341463414634148,0.75,0.611111111111111,0.6482885729331227,0.6470588235294118,0.30000000000000004,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.5365853658536586,0.25,0.0,0.128436018957346,0.0,0.025,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2,0.34146341463414637,0.25,0.0,0.4565560821484992,0.0,0.025,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.25,0.26829268292682934,0.25,0.1111111111111111,0.2783043707214323,0.11764705882352941,0.07500000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.8,0.9512195121951221,0.75,0.0,0.6903106898367561,0.0,0.025,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.25,0.4146341463414634,0.25,0.38888888888888884,0.21532385466034756,0.47058823529411764,0.25,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.025,0.3170731707317073,0.0,0.05555555555555555,0.07856766719325961,0.0,0.025,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.25,0.48780487804878053,0.0,0.1111111111111111,0.19810426540284362,0.1764705882352941,0.125,0.6666666666666666,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.025,0.21951219512195125,0.0,0.05555555555555555,0.06893101632438126,0.0,0.025,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.125,0.43902439024390244,0.0,0.2222222222222222,0.09483938915218537,0.11764705882352941,0.125,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.125,0.21951219512195125,0.0,0.1111111111111111,0.054555028962611905,0.058823529411764705,0.1,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.25,0.26829268292682934,0.5,0.5,0.36750921537651393,0.5294117647058824,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.25,0.43902439024390244,0.5,0.38888888888888884,0.45966298051606114,0.47058823529411764,0.225,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.25,0.7560975609756098,0.25,0.1111111111111111,0.19905213270142183,0.11764705882352941,0.07500000000000001,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.3658536585365854,0.75,0.4444444444444444,0.8654555028962612,0.0,0.25,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.25,0.39024390243902446,0.25,0.38888888888888884,0.22790942601369144,0.4117647058823529,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.07500000000000001,0.1951219512195122,0.0,0.1111111111111111,0.06824644549763034,0.11764705882352941,0.07500000000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.15000000000000002,0.39024390243902446,0.25,0.2777777777777778,0.24776197998946817,0.1764705882352941,0.15000000000000002,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.48780487804878053,0.5,0.0,0.33396524486571877,0.0,0.025,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.375,0.43902439024390244,0.25,0.2222222222222222,0.43543970510795155,0.058823529411764705,0.125,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6000000000000001,0.6585365853658538,0.5,0.5,0.2212216956292786,0.6470588235294118,0.6000000000000001,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.025,0.14634146341463422,0.0,0.0,0.08873091100579253,0.0,0.025,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.225,0.5853658536585367,0.25,0.2222222222222222,0.21832543443917854,0.29411764705882354,0.15000000000000002,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.17500000000000002,1.0,0.0,0.1111111111111111,0.06624539231174303,0.11764705882352941,0.05,0.0,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.5365853658536586,0.25,0.0,0.21511321748288573,0.0,0.025,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.25,0.4634146341463415,0.5,0.0,0.34928909952606635,0.5294117647058824,0.25,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.15000000000000002,0.39024390243902446,0.25,0.16666666666666666,0.17877830437072145,0.11764705882352941,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.375,0.3658536585365854,0.25,0.611111111111111,0.35365982095839915,0.4117647058823529,0.325,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.525,0.902439024390244,0.75,0.0,0.7239073196419168,0.11764705882352941,0.125,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.45,0.6097560975609757,0.5,0.0,0.5154818325434439,0.0,0.025,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.15000000000000002,0.5365853658536586,0.25,0.16666666666666666,0.3395471300684571,0.11764705882352941,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.65,0.853658536585366,1.0,0.7222222222222222,0.9523433385992629,0.47058823529411764,0.35000000000000003,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.125,0.1951219512195122,0.0,0.16666666666666666,0.0525539757767246,0.1764705882352941,0.125,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.15000000000000002,0.34146341463414637,0.0,0.1111111111111111,0.12127435492364402,0.11764705882352941,0.07500000000000001,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.45,0.4634146341463415,0.0,0.38888888888888884,0.10663507109004741,1.0,0.45,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7000000000000001,0.6829268292682928,0.75,0.8333333333333333,0.8446024223275408,0.5294117647058824,0.65,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.30000000000000004,0.2926829268292683,0.25,0.5,0.28109531332280147,0.4117647058823529,0.275,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.5121951219512195,0.5,0.3333333333333333,0.5228541337546077,0.47058823529411764,0.47500000000000003,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.25,0.5853658536585367,0.5,0.5,0.3368615060558188,0.47058823529411764,0.25,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.5365853658536586,0.5,0.38888888888888884,0.6577145866245392,0.7647058823529411,0.45,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.275,0.5609756097560976,0.25,0.1111111111111111,0.3086361242759347,0.11764705882352941,0.07500000000000001,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.17500000000000002,0.4146341463414634,0.0,0.1111111111111111,0.0788309636650869,0.11764705882352941,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.30000000000000004,0.39024390243902446,0.25,0.0,0.18409689310163246,0.0,0.025,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.65,0.6829268292682928,0.75,0.1111111111111111,0.8874144286466562,0.058823529411764705,0.07500000000000001,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.55,0.853658536585366,0.75,0.7222222222222222,0.7289626119010005,0.11764705882352941,0.42500000000000004,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7250000000000001,0.878048780487805,0.75,0.38888888888888884,0.8593470247498683,0.4117647058823529,0.5,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.375,0.43902439024390244,0.25,0.0,0.3134807793575566,0.0,0.025,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.15000000000000002,0.4146341463414634,0.25,0.16666666666666666,0.23970510795155345,0.23529411764705882,0.125,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.375,0.3658536585365854,0.0,0.5555555555555556,0.09331226961558717,0.5882352941176471,0.35000000000000003,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.15000000000000002,0.26829268292682934,0.0,0.2777777777777778,0.07008952080042127,0.29411764705882354,0.15000000000000002,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5750000000000001,0.6829268292682928,0.75,0.6666666666666666,0.8213270142180095,0.058823529411764705,0.325,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.325,0.3170731707317073,0.25,0.38888888888888884,0.23438651922064244,0.4117647058823529,0.17500000000000002,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
